HTML
<p>Look! My kitten is running very _________.</p>,1,one,
*,<p>quickly </p>
,<p>quick</p>
,<p>fastly</p>
<p>Why is your son walking so _________?</p>,1,one,
*,<p>slowly</p>
,<p>slow</p>
,<p>serious</p>
<p>Old Manchester houses are made of red brick __________ by soot.</p>,1,one,
,<p>blacken</p>
,<p>blackize</p>
*,<p>blackened</p>
<p>I’d like to _________ this dress for one in a larger size.</p>,1,one,
,<p>changate</p>
*,<p>exchange</p>
,<p>changfy</p>
<p>The two girls would ________________ over little things.</p>,1,one,
,<p>misagree</p>
*,<p>disagree</p>
,<p>agreefy</p>
"<p>When the children go to the play, they  ______ .</p>",1,one,
*,<p>misbehave</p>
,<p>disbehave</p>
,<p>behavior</p>
<p>My uncle is a bad pop-singer. He sings _________.</p>,1,one,
,<p>terrible</p>
,<p>well</p>
*,<p>terribly </p>
<p>Our friends play the violin very _________.</p>,1,one,
*,<p>well</p>
,<p>welly</p>
,<p>pretty</p>
<p>My mother will ______________ the candy jar when it is empty.<br/><br/></p>,1,one,
,<p>refilly</p>
,<p>filling</p>
*,<p>refill</p>
<p>The TV station plans to _____________ the championship game.</p>,1,one,
,<p>playful</p>
,<p>playing</p>
*,<p>replay</p>
<p>My grandparents have been working _________ for many years. </p>,1,one,
*,<p>hard</p>
,<p>hardly</p>
,<p>fastly</p>
<p>The price of the products is low ________today.</p>,1,one,
,<p>reasonable </p>
*,<p>reasonably</p>
,<p>reason </p>
