HTML
<p>The pan was___________hot that I nearly dropped it! </p>,1,one,
*,<p>so</p>
,<p>such </p>
<p>Mr Jones was__________a kind man that I was sad when he moved to another town. </p>,1,one,
,<p>so</p>
*,<p>such </p>
<p>We have___________many pets that sometimes it's really noisy! </p>,1,one,
*,<p>so</p>
,<p>such </p>
<p>Alicia is___________good at basketball that I think she could be a professional. </p>,1,one,
*,<p>so</p>
,<p>such </p>
<p>There was_____________a lot of smoke that I couldn't see. </p>,1,one,
,<p>so</p>
*,<p>such </p>
<p>Tyrone ran____________fast that no one had a chance in the race. </p>,1,one,
*,<p>so</p>
,<p>such </p>
<p>Cherie is_________________popular that everyone wants to be friends with her. </p>,1,one,
*,<p>so</p>
,<p>such </p>
<p>Would you like to have___________long hair that you can sit on it? </p>,1,one,
,<p>so</p>
*,<p>such </p>
