HTML
<p>His sister _____ good at swimming last year.</p>,1,one,
*,<p>was</p>
,<p>were</p>
<p>The English textbooks _____ on the piano half an hour ago. </p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>The monkeys _____ thirsty yesterday. </p>,1,one,
*,<p>were</p>
,<p>was</p>
<p>Bab _____ very busy two days ago. </p>,1,one,
,<p>were</p>
*,<p>was</p>
<p>He ______ a good pupil many years ago.</p>,1,one,
*,<p>wasn't</p>
,<p>weren't</p>
<p>My sisters ______ at home the day before yesterday. </p>,1,one,
,<p>wasn't</p>
*,<p>weren't</p>
<p>He _____ good at English literature many years ago.</p>,1,one,
*,<p>wasn't</p>
,<p>weren't</p>
<p>The pupils ______ at school last Sunday. </p>,1,one,
,<p>wasn't</p>
*,<p>weren't</p>
<p>______ Carol twenty-six last year?</p>,1,one,
*,<p>Was</p>
,<p>Were</p>
<p>_____ the cat on the TV set a minute ago?</p>,1,one,
,<p>Were</p>
*,<p>Was</p>
<p>_____ the children in the sitting room twenty minutes ago?</p>,1,one,
*,<p>Were</p>
,<p>Was</p>
<p>_______ she in town five days ago?</p>,1,one,
,<p>Were</p>
*,<p>Was</p>
