HTML
<p><br/></p><p>We _____ ten trees in the garden.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>I __ a cup of tea.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>They _______a big bus.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>He ________ a new beautiful toy.</p>,1,one,
,<p>have got</p>
*,<p>has got</p>
<p><br/></p><p>We ____ glasses of juice.</p><p><br/></p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>He ______a new white car.</p>,1,one,
,<p>have got</p>
*,<p>has got</p>
<p><br/></p><p>You _______ two beds in your room.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>We ____ five chairs in the room.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>They __________ two funny monkeys.</p>,1,one,
*,<p>have got</p>
,<p>has got</p>
<p><br/></p><p>It_______ two legs.</p>,1,one,
,<p>have got</p>
*,<p>has got</p>
