HTML
<p>She came__________a letter from an old friend. </p>,1,one,
,<p>back</p>
,<p>round</p>
*,<p>across</p>
,<p>out</p>
<p>They came__________to work when we called them. </p>,1,one,
*,<p>back</p>
,<p>round</p>
,<p>across</p>
,<p>out</p>
<p>This issue of Prime Magazine came_________two days ago. </p>,1,one,
,<p>back</p>
,<p>round</p>
,<p>across</p>
*,<p>out</p>
<p>Jason came___________to wish me Happy Birthday. </p>,1,one,
,<p>back</p>
*,<p>round</p>
,<p>across</p>
,<p>out</p>
<p>This issue of Fame Magazine came___________last week. </p>,1,one,
,<p>back</p>
,<p>round</p>
,<p>across</p>
*,<p>out</p>
<p>She came__________to the park when we called her. </p>,1,one,
*,<p>back</p>
,<p>round</p>
,<p>across</p>
,<p>out</p>
<p>Martha came_____________some pictures from her childhood. </p>,1,one,
,<p>back</p>
,<p>round</p>
*,<p>across</p>
,<p>out</p>
<p>Jason came___________to see if I was feeling better. </p>,1,one,
,<p>back</p>
*,<p>round</p>
,<p>across</p>
,<p>out</p>
