HTML
<p>I never knew she had ... few friends! </p>,1,one,
*,<p>so</p>
,<p>such</p>
<p>My brother visits us ... rarely! </p>,1,one,
,<p>such</p>
*,<p>so</p>
<p>Why did you buy ... a lot of food? </p>,1,one,
*,<p>such</p>
,<p>so</p>
<p>I haven’t seen him for ... a long time.</p>,1,one,
,<p>so</p>
*,<p>such</p>
<p>He lives ... far from me.</p>,1,one,
*,<p>so</p>
,<p>such</p>
<p>I was ... tired that I went to bed at 7 o’clock. </p>,1,one,
,<p>such</p>
*,<p>so</p>
<p>It was ... a good book that I couldn’t put it down. </p>,1,one,
*,<p>such</p>
,<p>so</p>
<p>I didn’t expect it to be ... cold again. </p>,1,one,
,<p>such</p>
*,<p>so</p>
<p>I didn’t think it was ... an old building. </p>,1,one,
*,<p>such</p>
,<p>so</p>
<p>She is ... beautiful in that dress. </p>,1,one,
,<p>such</p>
*,<p>so</p>
<p>Your cat is ... lazy. </p>,1,one,
*,<p>so</p>
,<p>such</p>
<p>We have been sitting here ... long. </p>,1,one,
,<p>such</p>
*,<p>so</p>
