HTML
<p>He____________go to the doctor. He looks ill. </p>,1,one,
*,<p>should </p>
,<p>shouldn't </p>
<p>They____________fight. They are best friends!</p>,1,one,
,<p>should </p>
*,<p>shouldn't </p>
<p>I think I am coming down with the flu. I___________take some vitamin C tablets. </p>,1,one,
*,<p>should </p>
,<p>shouldn't </p>
<p>You___________do more exercise to get fit. </p>,1,one,
*,<p>should </p>
,<p>shouldn't </p>
<p>We__________panic. There is still plenty of time to get there. </p>,1,one,
,<p>should </p>
*,<p>shouldn't </p>
"<p>If you are tired, you____________get some sleep. </p>",1,one,
*,<p>should </p>
,<p>shouldn't </p>
<p>Tony___________lift that heavy box. He might hurt his back. </p>,1,one,
,<p>should </p>
*,<p>shouldn't </p>
<p>They_______________wear their scarves or they will get sore throat. </p>,1,one,
*,<p>should </p>
,<p>shouldn't </p>
<p>Anna_____________worry. She always does well in exams.</p>,1,one,
,<p>should </p>
*,<p>shouldn't </p>
<p>I_________________be nervous. I revised well for the test. </p>,1,one,
,<p>should </p>
*,<p>shouldn't </p>
