HTML
<p>What___you_____in the evening?</p>,1,one,
,<p>are.........doing</p>
*,<p>do...........do</p>
,<p>is..........doing</p>
,<p>have..........done</p>
<p>What _____you_________now?</p>,1,one,
*,<p>are................reading</p>
,<p>is ............reading</p>
,<p>do .................read</p>
,<p>have..............read</p>
<p>_____ you _______ this film yet?</p>,1,one,
,<p>are...............watching</p>
,<p>has ..............watched</p>
*,<p>have.................watched</p>
,<p>have.............watching</p>
<p>What ________you ___________today?</p>,1,one,
,<p>are...............eating</p>
*,<p>have.................eaten</p>
,<p>has.............eaten</p>
,<p>do....................watch</p>
<p>I always ________________ my umbrella.</p>,1,one,
*,<p>forget</p>
,<p>have forgotten</p>
,<p>forgot</p>
,<p>am forgetting</p>
<p>He ________ already _____________ home.</p>,1,one,
,<p>come</p>
,<p>have.............come</p>
*,<p>has ............come</p>
,<p>came</p>
<p>______ you _________ your mum every day?</p>,1,one,
*,<p>do ................help</p>
,<p>are.............helping</p>
,<p>have............helped</p>
,<p>helped</p>
<p>I __________ recently ___________.</p>,1,one,
,<p>do ................eaten</p>
*,<p>have...............eaten</p>
,<p>has............eaten</p>
,<p>am.............eating</p>
<p>______ you _________ now?</p>,1,one,
,<p>is ..............working</p>
,<p>have...............worked</p>
*,<p>are............working</p>
,<p>is.............worked</p>
<p>I ______ already _________ homework.</p>,1,one,
,<p>am ..............doing</p>
*,<p>have...............done</p>
,<p>am...........done</p>
,<p>is.............doing</p>
<p>I _________  ___________ flowers yet.</p>,1,one,
,<p>am not ..............watering</p>
,<p>hasn't..................watered</p>
*,<p>haven't...........watered</p>
,<p>aren't............watering</p>
<p>I _________ already ___________ dinner.</p>,1,one,
,<p>am ..............had</p>
,<p>do.................had</p>
*,<p>have..........had</p>
,<p>am..........having</p>
<p>My sister ____________ in France.</p>,1,one,
,<p>live</p>
,<p>is lived</p>
*,<p>lives</p>
,<p>is...............living</p>
<p>How many books ______ you _______ from the library today?</p>,1,one,
,<p>has.............taken</p>
,<p>do...............take</p>
,<p>are..............taking</p>
*,<p>have..............taken</p>
