HTML
<p>Do you think I’ve got _________ to apply for the job?</p>,1,one,
*,<p>enough qualifications </p>
,<p>too qualifications </p>
<p>Try this jacket on and see if it’s _____________for you.</p>,1,one,
,<p>too big</p>
*,<p>big enough</p>
<p>There weren’t ___________ for everybody to have coffee at the same time.</p>,1,one,
*,<p>enough cups</p>
,<p>too much cups</p>
<p>I can’t run very far. I’m not___________. </p>,1,one,
,<p>too fit</p>
*,<p>fit enough</p>
<p>Some of us had to sit on the floor because there weren’t____________. </p>,1,one,
*,<p>enough chairs</p>
,<p>too chairs</p>
<p>Let’s go. We’ve waited __________. </p>,1,one,
*,<p>long enough</p>
,<p>too long</p>
<p>You never stop working. You work ________. </p>,1,one,
,<p>hard enough</p>
*,<p>too hard</p>
<p>There’s _______ furniture in this room. </p>,1,one,
*,<p>too much</p>
,<p>enough</p>
<p>This shirt is _________for me. I need a smaller size. </p>,1,one,
,<p>big enough</p>
*,<p>too big </p>
<p>You are speaking ________ for me. </p>,1,one,
*,<p>too quickly</p>
,<p>quickly enough</p>
<p>He's _________ to drive. </p>,1,one,
*,<p>too young</p>
,<p>young enough</p>
<p>She's driving __________! </p>,1,one,
,<p>fast enough</p>
*,<p>too fast</p>
