HTML
<p>My steps _____ in the direction of Hampstead.</p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>The night air _____ cool.</p>,1,one,
*,<p>was</p>
,<p>were</p>
<p>The evening _____ cloudy.</p>,1,one,
*,<p>was</p>
,<p>were</p>
<p>They _____ here ten minutes ago.</p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>We _____ in St. Petersburg last summer.</p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>Peter _____ at school at ten o'clock in the morning.</p>,1,one,
*,<p>was</p>
,<p>were</p>
<p>Mike's parents _____ at home on Sunday.</p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>_____ your sister in London last week?</p>,1,one,
*,<p>was</p>
,<p>were</p>
<p>_____ your friends abroad last week?</p>,1,one,
,<p>was</p>
*,<p>were</p>
<p>_____ you at the cinema yesterday?</p>,1,one,
,<p>was</p>
*,<p>were</p>
