HTML
<p>There are ___ greeting cards on the table.</p>,1,one,
*,<p>some</p>
,<p>any</p>
<p>There isn't ___ flowers in the vase.</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>There are not ___ presents under the table.</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>Are there ___ toys under the New Year tree?</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>There is ___ bread on the plate.</p>,1,one,
*,<p>some</p>
,<p>any</p>
<p>Is there ___ snow on the grass?</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>There are ___ interesting holidays in winter.</p>,1,one,
*,<p>some</p>
,<p>any</p>
<p>There are not ___ apples in the vase.</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>Are there ___ books in your bag?</p>,1,one,
,<p>some</p>
*,<p>any</p>
<p>There isn't ___ turkey on my plate.</p>,1,one,
,<p>some</p>
*,<p>any</p>
